K,c_exponent,idio_std,mse_d_combined,mse_bc,mse_flow,mse_path
14.228741326359327,6.619107583044932,0.019731100046129234,0.001999781608838229,0.07791953316149501,0.00784289776760213,2790.988736839492
17.111540146204455,0.9848228401447577,0.01596443995359585,0.0005441764784027261,0.03670040643533276,0.0022537306952869,887.0458593133864
18.44307801233716,3.2949437297327666,0.023424641543460228,0.0013391184003464882,0.03520965329419028,0.005186718840885972,1736.0032828497256
1.5470529530058514,6.22821195302885,0.030047739293773135,0.0003025786545842783,0.07847503201985184,0.0014035597429952948,888.0338644683735
10.475210739303817,7.696277404149023,0.04030175424748557,0.0013094656083447826,0.058509032176320454,0.005179258930816184,1876.9784726904313
19.94529142090131,5.292302431662123,0.01828688932107536,0.0036797290990042085,0.07461808151443114,0.014571919071464719,4774.500766633197
3.957032462762005,3.078377389906821,0.056510219529281265,9.382113525467132e-05,0.017300423030032118,0.00044115413918981096,222.6848092668594
12.546565920797958,1.9437389806862868,0.006612800835526709,0.0012293032366898018,0.19637945819812938,0.005060856357015065,2712.7110738450197
4.69503650746935,3.5283310117988855,0.05512375072765473,0.0001324298395029246,0.01999765552376279,0.0006042893523243633,287.06474019778494
17.42674484430677,1.1367942219709124,0.037462058840433674,0.0005765694214399984,0.006915648159062184,0.0023071131798676407,713.1595290203142
17.5765107972071,1.4912180026158364,0.0028573732290756238,0.001612216699978737,0.23501650775853547,0.006550348332174697,3396.519257938934
8.746212791411743,3.099213225726967,0.00590499273420714,0.0011191539623600347,0.24585605454597934,0.004640462487491431,2894.7722658827215
1.892538333454406,2.9093024223930875,0.008223966517023347,0.0006116008486094865,0.13437999172705745,0.002665875911471053,1618.0745885566844
5.868999616132145,4.065995905270555,0.034216048424782756,0.0004836398444866169,0.06478595286916881,0.002101049118663594,1011.9310024530866
9.223413765104514,5.027274814695309,0.01998059825037309,0.0010887075350842238,0.1406601983260077,0.004524676926356281,2200.519353431815
12.579326899666679,7.40211658607869,0.05049295330691347,0.0016583106410080768,0.03298028213861163,0.006716046561965929,2173.847856765147
6.77980205984932,2.2964906911222136,0.02608601968428601,0.0004637121927074769,0.062464423994120825,0.002004963201783365,972.7425342836492
17.708352725733835,4.10560392111956,0.05638320957249792,0.001813914203401082,0.015439352075851395,0.007260445249429683,2216.9561946498184
6.119941931930738,1.737616765107782,0.003092063489313051,0.0009815934805728586,0.21066055731743955,0.004078315034558098,2515.322174594422
2.1904123340134447,4.384204501303867,0.02464384186185029,0.0003771421280395079,0.0875344229686971,0.001700736080326174,1035.3965287841465
7.19797416252599,5.664770219422081,0.015614321765586695,0.00099506930403857,0.17493747125373363,0.004149771022920959,2304.6390535235114
16.19536771558926,4.374547658602554,0.04766496073921475,0.002397162168441926,0.02524439145632799,0.00961213337200348,2987.952004024963
17.827702216225813,9.471663809328223,0.00984733195739547,0.0029778513926722963,0.15976336268916147,0.01177693931851127,4466.507537076837
15.957764935074076,3.5120091245436176,0.05855844966052013,0.0010173077196777207,0.011232404051320671,0.004061190480480885,1242.4989786273527
18.542475563658343,9.23576696272496,0.0426207442834525,0.0026572925605774836,0.032855022442375814,0.010530105189270752,3301.064555645297
5.638778899692314,9.954073668040113,0.021014467936931236,0.0008272852070657313,0.1513211425267722,0.0035008688056091587,1963.2253651565097
4.966775370807502,6.586381304721779,0.053550087367698535,0.0002544883177660997,0.03392830231176879,0.0011370494904716913,528.8098892436224
9.052779159245487,0.640943850998341,0.007403161015212039,0.00024082242000777736,0.023914957302956123,0.0010581432308776285,458.3080431249887
